"length","width","size","conc1","conc2","asym","long","trans","alpha","dist"
56.2087,23.3978,3.4311,0.2057,0.1173,38.0585,47.3994,17.7267,1.45857456987322,264.023
21.1789,6.9623,2.1414,0.722,0.4007,22.9602,12.4248,6.2445,3.07038148098973,169.85
76.147,20.8049,3.2825,0.2348,0.1271,37.5079,78.2,14.2882,1.33647636901716,220.116
31.9106,10.7828,2.3997,0.4064,0.2171,25.004,15.2487,8.9478,2.23801082306174,170.002
23.9993,10.9858,2.4141,0.5125,0.3064,12.0505,20.2358,5.8304,2.66461687606881,200.284
35.1096,15.7362,2.8341,0.422,0.2249,32.2606,31.9554,3.2093,1.97807975301876,199.166
34.092,11.0162,2.6781,0.4323,0.2403,27.7823,17.0989,11.865,1.10980427959896,207.855
28.8631,6.5382,2.2577,0.6243,0.3177,-15.3397,9.716,4.6861,1.60427967348068,223.56
43.3248,14.9856,3.1785,0.2744,0.1482,9.92,38.1085,10.9054,1.82651730446839,216.53
39.143,19.7156,2.7864,0.3205,0.1644,-6.083,30.7892,16.1503,1.77395130702467,183.145
12.9763,9.6165,2.2541,0.8189,0.571,11.1203,9.166,9.5288,3.03355772878091,136.81
33.1281,16.7898,2.5165,0.3988,0.1994,22.2647,24.0955,8.9565,1.788155200947,110.665
22.7698,11.3577,2.534,0.5556,0.288,10.182,5.6998,3.9827,1.97192693910158,116.047
19.9716,12.1445,2.4224,0.5142,0.3043,-3.306,12.7309,10.9488,1.89853672715121,195.168
21.181,12.7713,2.3551,0.4459,0.245,15.1731,11.5618,8.5996,1.73727142168993,183.85
35.8248,13.4182,2.6656,0.3715,0.1998,50.6212,17.5123,13.0549,1.60799649322838,217.976
102.502,30.0694,3.5923,0.1271,0.0643,26.2754,85.5577,19.7771,1.18577330053844,296.187
31.7445,9.2534,2.4728,0.4815,0.3047,0.7563,15.492,4.2721,2.41691736227549,149.41
22.1719,14.6936,2.525,0.4896,0.3,14.5284,18.0763,10.8308,2.62577485930473,109.783
19.5713,16.2269,2.5647,0.4523,0.2275,15.9187,7.5072,11.1311,2.79647887746649,127.884
16.2145,11.5941,2.2504,0.6067,0.3511,-1.8484,5.5003,6.4646,2.2693076644284,170.922
55.5393,22.7848,3.3463,0.1955,0.0989,17.6308,38.9675,10.8998,1.50304994448214,226.5
55.4983,26.8202,3.0237,0.1932,0.099,7.1088,50.8975,10.3682,1.57898408059093,241.638
86.2434,31.4793,3.7932,0.1827,0.0965,-48.1105,46.552,19.3397,1.03533288157429,351.204
88.7937,28.8355,3.6695,0.1734,0.0945,48.6897,81.4294,21.6554,1.40709780789215,286.413
35.5396,9.7332,2.433,0.4096,0.2269,44.3342,24.4111,4.7522,0.9880111181029,226.84
48.0766,11.665,2.7131,0.3737,0.1907,45.6991,39.7625,9.0398,1.71352092106214,184.505
31.8372,9.3091,2.2589,0.4408,0.2231,-20.1184,22.3137,9.0755,2.56867782892,142.056
77.3134,18.7524,2.9337,0.2784,0.1485,-39.9458,50.693,12.1689,1.55729245440605,286.516
30.2573,12.6829,2.2304,0.5647,0.3265,18.1574,18.4985,7.175,2.33770997388428,153.207
91.5943,20.9794,3.0479,0.2768,0.1572,93.9688,83.3389,20.4036,1.14236177344166,302.822
27.6322,15.5384,2.549,0.3559,0.2048,16.2134,8.6889,5.0929,0.82737152694844,203.556
61.7795,30.5777,3.1947,0.1693,0.091,52.5453,51.2115,21.1265,2.09474055966944,223.832
21.6754,15.56,2.4393,0.4473,0.2782,24.0564,16.0578,0.5722,2.39211983911413,72.7002
86.4077,46.0472,4.0415,0.1018,0.0509,44.787,97.2492,5.8431,2.06048482644058,128.668
37.2511,17.2359,2.8017,0.2841,0.1555,18.9724,19.6105,13.8048,1.56345173008829,139.667
29.6483,12.4933,2.3139,0.6553,0.3325,11.4338,24.4667,4.1262,2.14633293195819,134.977
20.1333,9.3536,2.2945,0.6345,0.4239,-2.8223,13.9261,9.61,2.92118017583634,153.137
65.498,20.9142,3.0934,0.1782,0.1052,48.9853,57.1237,6.5693,2.82716674858762,76.3174
43.8878,14.961,2.944,0.2685,0.1359,28.5534,25.3374,9.9526,1.03261901057714,194.76
61.8459,21.3827,3.5211,0.222,0.1273,23.5238,56.5891,14.2845,1.1420262287518,206.044
17.0613,11.3105,2.2041,0.5687,0.2906,7e-04,0.1951,3.0996,2.52815441649479,206.093
34.9604,11.9517,2.5508,0.3516,0.1927,1.1797,10.9046,4.6853,0.979636386176425,227.564
41.1237,21.093,2.6435,0.2932,0.1534,52.4403,6.1225,5.466,1.29090406963403,160.042
21.173,6.9933,2.0846,0.716,0.3909,23.3534,11.8367,6.2475,2.80794263444005,172.151
21.5647,6.9116,2.1089,0.6926,0.3774,24.442,10.1753,6.4816,1.4060107421013,206.49
40.9772,22.1263,2.9162,0.2523,0.1474,9.6277,8.3364,18.4596,1.64049580499173,195.102
36.4436,28.6626,3.1981,0.2351,0.1366,19.1944,26.6066,27.0947,2.00124882983105,170.783
16.237,11.2544,2.3304,0.6402,0.3995,-2.7498,5.3763,8.0635,2.63381894487736,119.907
25.5884,14.8267,2.4526,0.4656,0.2381,19.2723,11.8516,12.2279,2.12427354370427,96.0406
24.15,10.9063,2.4141,0.4971,0.2563,3.3226,20.4622,6.5977,1.94753384608848,179.252
70.5297,18.5163,2.791,0.3382,0.1723,54.6271,56.0261,9.3506,1.01734356175033,251.314
32.3195,23.9338,2.9976,0.2946,0.1473,22.4867,33.8492,6.3433,2.55894624037905,56.6868
59.9538,18.622,3.138,0.2693,0.1372,21.6937,45.529,13.3787,1.46481854204902,236.668
32.1797,18.3351,2.7896,0.3523,0.2183,19.344,23.6439,15.0219,1.26787759978221,186.549
69.4357,13.3956,2.5563,0.3583,0.1986,85.3984,27.1742,5.1791,1.41887504656489,194.037
52.8537,15.8412,2.8603,0.3434,0.1786,43.4556,47.8926,11.4639,0.701815085504002,253.247
37.6241,14.9219,2.6484,0.3461,0.1764,-5.0723,28.7425,3.6292,1.55846940211274,175.825
78.9039,26.6129,3.4931,0.1497,0.075,65.5807,66.1459,13.7387,1.77365566414127,197.398
21.0357,9.8262,2.2279,0.5976,0.3639,-3.0183,14.9775,9.1581,2.12053423249506,225.296
13.1734,10.9001,2.3531,0.7716,0.4013,-14.8157,2.6113,11.8373,1.99973432206611,222.444
22.1114,10.4427,2.2068,0.5652,0.3075,22.9016,18.6701,10.7207,2.54125246196935,129.155
26.9151,21.6633,2.7513,0.2872,0.1587,26.4341,5.415,16.5563,2.04846009161674,118.991
18.201,10.4319,2.2304,0.6118,0.3147,22.7985,10.0788,5.6341,1.90756873783489,209.209
25.5952,16.5952,2.5617,0.3951,0.2071,34.771,14.8299,13.6692,2.07524042144379,137.846
35.7106,21.1057,2.8267,0.2295,0.1304,51.8701,10.6385,11.9995,1.40717856342213,211.088
25.6509,7.4142,2.3909,0.6667,0.3923,-11.6444,8.4259,5.066,1.99334498167348,144.276
39.4622,4.6474,2.3784,0.6234,0.4038,18.6142,29.3952,3.4627,1.93454363729865,166.731
88.9941,25.2279,3.5759,0.1567,0.0848,59.5501,82.8117,8.5703,0.770311721295913,304.885
20.641,11.6441,2.357,0.5582,0.3055,-1.7374,5.9444,10.9967,2.77164065657525,65.5167
80.5879,32.6355,3.6311,0.0998,0.0502,80.4431,49.5641,17.2874,1.29306024015981,210.673
45.4295,21.0393,2.9484,0.2782,0.1537,25.7656,35.8112,12.2553,1.75251788433679,54.8131
49.5844,23.4306,2.9388,0.2084,0.1203,56.7983,18.6067,11.7506,1.60346165009579,216.875
47.9863,14.4663,2.9722,0.322,0.169,47.1752,36.8788,8.3362,1.41176770619618,213.408
31.3412,21.5299,2.8395,0.3271,0.1758,26.4682,20.2562,18.8403,2.16916917039735,134.372
54.8736,15.18,2.5422,0.4189,0.2769,14.4831,53.7051,8.0421,1.36249563472929,181.609
21.4291,12.6409,2.4289,0.4916,0.2775,13.7993,15.2283,8.7216,2.49225690087074,211.057
37.1453,19.5056,3.107,0.2696,0.1395,-1.9338,26.7564,12.0698,0.893902651321115,135.21
83.8436,31.8164,3.588,0.1498,0.0853,77.5835,92.3676,25.6721,1.34172359616521,244.771
28.8411,22.1879,3.041,0.2994,0.1706,-1.76,16.486,12.5005,1.99416198791824,147.604
67.9686,25.8978,3.5629,0.1349,0.071,-8.5897,64.5695,9.6351,1.73646506709492,224.889
23.786,14.1227,2.8442,0.4209,0.2369,7.066,14.4177,12.0448,1.56887265636888,166.68
45.9354,9.6648,2.5832,0.4439,0.2572,34.4624,29.6199,5.0541,0.526771998601133,201.373
93.6713,34.8636,4.1058,0.1027,0.0591,55.6823,86.6054,8.6847,1.19876835975462,281.852
26.6266,11.173,2.4742,0.5604,0.3574,16.5145,11.4944,8.4577,3.02923919491924,133.622
54.3183,28.9118,3.8108,0.1382,0.0717,24.051,26.1928,16.6826,1.46824266831715,131.492
99.105,43.0125,4.0978,0.0933,0.0481,-49.5231,78.408,27.7475,0.777272345243113,290.201
15.1639,12.1648,2.2529,0.6592,0.3492,-0.3199,1.518,5.0515,2.53508949921035,68.9062
38.549,24.3501,3.3116,0.2371,0.1344,-9.3125,2.3232,8.6266,2.21375568517852,102.78
63.6229,40.9327,3.9595,0.1179,0.0636,36.9026,62.4748,17.7033,1.00017495408125,144.444
88.933,44.6785,3.7402,0.1808,0.0989,-17.4878,27.9885,26.3581,1.19540187980097,402.083
22.0013,12.1864,2.357,0.589,0.3319,22.5121,15.6685,9.0055,2.68844531940621,98.7123
33.4992,12.012,2.6248,0.4413,0.2859,38.7827,20.6561,11.1602,2.00774242499886,197.929
30.7503,11.788,2.3829,0.5052,0.2754,25.9505,25.7983,6.5823,2.71607169990998,207.886
20.8593,6.8126,2.1255,0.764,0.4532,20.6066,14.8941,5.9851,2.81966923117271,119.043
27.7247,18.9683,2.9467,0.3211,0.1815,6.7104,13.3236,5.632,1.92899491061098,67.3315
53.3355,18.381,2.9235,0.1944,0.0984,62.8444,38.541,9.8957,1.26031560204775,221.733
20.0406,7.175,2.1383,0.7709,0.3891,22.1636,12.1501,5.1753,2.51869328945732,91.5956
12.8594,11.4622,2.0881,0.7347,0.3796,-15.1067,5.3564,11.6107,2.85981984696244,47.6166
81.1521,29.1526,3.184,0.182,0.1064,31.188,17.6998,14.7665,1.43564190677136,270.309
21.543,16.5969,2.754,0.4863,0.2899,23.3825,11.515,13.3939,1.92996939685792,207.444
13.1279,10.6726,2.1189,0.7757,0.4677,13.6526,2.9765,10.6684,2.53371195176105,101.665
36.4288,32.6215,3.4793,0.2149,0.109,30.2361,23.0286,22.4956,2.56979372559763,102.899
65.5959,21.7916,3.0821,0.1929,0.1113,34.6044,35.616,6.5158,1.39512768505836,217.317
17.3613,10.5893,2.3711,0.6255,0.3936,-0.5363,4.226,7.5812,2.21435457655043,141.249
27.766,6.9094,2.3284,0.5634,0.2981,-14.9803,11.2292,3.983,2.45597887323639,253.108
49.2169,24.285,3.2258,0.1683,0.0853,21.7454,35.9682,9.9752,1.20763799324427,140.718
24.1845,0,2.1021,0.7115,0.3676,0,0,12.6831,1.06922448857208,103.95
21.2386,12.4594,2.2856,0.6477,0.4482,10.8052,18.0972,10.3412,2.49719528366889,212.472
21.3385,10.4966,2.2529,0.5531,0.3045,-5.8033,17.4759,9.7582,2.03447637090886,55.6086
46.5687,21.4002,3.1009,0.2687,0.1613,18.2752,40.9032,15.458,1.38485062459595,185.554
22.5397,13.02,2.3233,0.4561,0.2447,-1.3525,10.5006,5.6487,2.00535966696127,107.044
23.498,9.161,2.3674,0.6609,0.4399,20.9879,20.8443,11.37,2.17665488902102,172.895
28.0184,15.3868,2.7356,0.4191,0.227,31.3011,24.32,5.9005,1.34842163588794,198.391
26.8784,9.6646,2.3971,0.5772,0.3347,28.3946,23.2541,6.545,2.41853066039538,145.562
21.023,10.3653,2.2455,0.5795,0.3324,-4.6042,16.4509,8.5136,2.26630677873904,152.15
50.936,18.8856,3.1553,0.2273,0.1178,14.7251,21.4604,10.7695,2.04292331509195,162.012
23.9796,18.4851,2.8341,0.4088,0.2352,3.0043,18.0255,18.7722,1.23493213415549,54.3047
29.1511,21.8554,3.1318,0.3241,0.1702,7.8523,6.3735,14.8787,1.84628494711114,111.53
18.648,10.2825,2.42,0.5856,0.2985,24.0201,8.9539,5.2148,2.64765258176269,198.23
33.5462,21.3973,3.1052,0.2967,0.1637,19.7696,18.2868,9.764,1.71863595100792,176.299
17.3998,11.1244,2.415,0.55,0.275,-0.9991,6.1629,0.1948,2.40693422726434,217.054
45.7772,14.5173,2.9829,0.3131,0.1742,36.2448,44.1062,4.8892,1.20651503759432,218.877
67.6011,25.9772,3.0962,0.2941,0.1494,-3.3199,31.6754,11.2731,1.08188261427567,326.562
58.3532,31.4458,3.6095,0.1737,0.0933,34.3464,54.3966,20.721,1.21412927685781,141.671
35.2461,16.1189,2.9219,0.2944,0.1825,20.8448,27.5117,10.663,1.17408578090572,151.064
20.9032,7.0846,2.0273,0.723,0.3803,23.4655,11.4034,6.0662,2.25640320393908,202.874
29.0484,13.1506,2.48,0.4338,0.2334,-41.9204,16.9378,5.7436,0.678553297338428,192.271
26.4006,13.2825,2.6508,0.5296,0.2849,18.8617,22.3633,9.7745,2.36255506133427,125.266
107.903,19.1206,3.0122,0.281,0.1842,-32.9016,67.7805,18.5236,0.563741937096589,328.728
27.265,12.7839,2.6464,0.5756,0.2946,13.7738,26.0596,7.8186,1.6811670646303,148.295
13.0616,10.7178,2.1319,0.7675,0.476,-13.5145,3.2992,9.7846,2.56446353434455,258.764
26.7323,10.33,2.3274,0.4424,0.2282,11.8964,20.7749,6.335,2.17795068690442,136.458
36.9855,11.7976,2.8085,0.3481,0.181,-30.6928,8.6971,11.428,1.32907377221953,209.578
39.9972,18.2776,3.0765,0.2784,0.1572,35.5163,36.3041,10.3638,0.960466872130374,261.951
55.9102,23.5874,3.0226,0.2174,0.1134,-6.4881,46.8758,10.1565,1.80356450084034,248.011
36.744,16.6424,2.6542,0.3725,0.2317,-3.7691,31.0401,8.1484,2.25442247218655,187.835
23.4858,0,2.2393,0.7378,0.3775,-2.9397,13.0915,1e-04,2.09710285372348,235.342
76.1681,19.3702,2.8946,0.2639,0.1396,56.0544,60.9361,12.4346,1.36930395943395,215.196
40.6978,30.7397,3.4551,0.1588,0.0805,39.9395,25.9621,8.9297,1.67577978316417,127.078
27.7531,12.5654,2.3531,0.4568,0.255,17.0929,19.0235,7.9323,0.682361978038719,94.6145
82.9946,23.8627,3.1989,0.2258,0.1135,-5.5819,62.114,17.4201,1.30816133029983,325.076
18.9091,12.9755,2.4541,0.5097,0.2724,14.1456,10.0427,4.9831,2.23714051820828,200.666
34.2809,17.5006,2.8678,0.3349,0.1783,9.9103,21.069,14.6616,0.692444137667057,167.953
40.0976,11.4319,2.5198,0.5287,0.3489,45.8807,19.0919,9.9237,1.27250111584662,242.382
48.7675,24.2296,3.0296,0.1803,0.0957,18.552,37.3773,18.2105,2.01495639178244,168.557
20.6393,16.5652,2.4116,0.438,0.2384,-0.9615,6.9154,11.0476,2.53331993082381,101.55
50.6386,30.6626,3.5629,0.1653,0.0891,35.6245,32.8091,20.9073,1.50996688705415,144.375
44.7687,21.1617,2.954,0.2879,0.1584,29.0773,44.7158,17.7153,1.80915066335528,166.416
12.632,11.793,2.4108,0.7068,0.3709,-15.7013,8.1963,10.7693,3.01532750357346,200.751
19.5849,11.5497,2.2788,0.6579,0.45,12.0355,20.133,9.5088,1.83862244695101,169.578
84.6767,27.4389,3.4433,0.1586,0.0823,-14.7479,45.2713,18.5434,1.58586104939615,285.149
72.3238,30.9529,3.466,0.1549,0.0857,-19.4578,46.0447,19.4583,1.80889306778354,221.358
23.715,17.6794,2.5676,0.4736,0.2963,13.8712,12.3327,13.588,1.88621534139583,146.432
54.025,17.8851,3.0241,0.2753,0.167,21.5915,43.6579,6.1489,1.25730766747406,266.968
12.7256,11.664,2.0354,0.7189,0.3733,-15.3439,6.703,11.3405,2.76291897129887,241.68
38.9602,27.5297,3.3717,0.1972,0.1064,39.1493,20.9165,17.0329,1.39337513609435,206.494
77.7367,24.138,2.9574,0.2449,0.1407,-23.7871,58.7053,7.7287,1.94675496107961,317.96
33.9828,21.4605,2.9085,0.279,0.1525,16.3542,25.2116,8.9375,2.20746102031863,206.749
18.2467,10.5542,2.1703,0.5541,0.3074,2e-04,0.2587,5.6598,2.96133771825576,229.342
20.5596,11.9139,2.3747,0.6413,0.3945,10.8123,20.7127,4.4688,3.01339885663444,173.159
13.147,9.8234,2.3414,0.8155,0.5399,11.8989,8.4986,10.3764,2.68579620044632,164.308
67.1582,25.5295,3.3554,0.2506,0.148,-45.5155,54.4201,3.5576,1.59295903049613,285.794
30.9994,13.5465,2.6004,0.3814,0.2171,39.586,24.7028,12.0246,2.70391491348563,71.1621
30.8216,10.2465,2.3901,0.4644,0.2546,-41.7539,15.4014,6.6259,2.31422194550027,186.946
45.6756,22.38,2.9031,0.2288,0.1394,31.1309,38.5015,8.1371,1.59068433848918,242.552
79.051,34.4773,3.7622,0.2268,0.136,13.1226,45.3094,14.7917,1.24054854328916,343.054
17.3004,11.0901,2.3444,0.5566,0.3281,-0.1304,2.9214,6.0218,2.27241813867903,203.478
75.8358,24.7669,3.2711,0.2084,0.1111,59.6256,74.3111,15.3148,1.3069199716059,286.231
12.984,11.2075,2.1746,0.7492,0.4114,-14.8012,6.0893,11.2711,1.85128166159823,194.679
41.6749,16.613,2.708,0.4074,0.2302,37.8156,41.236,10.5519,0.856397490615401,145.576
20.3725,7.229,2.0917,0.7368,0.3765,-2.8904,10.5563,5.6275,1.69552479815787,232.581
53.9172,21.0162,3.1784,0.1797,0.0945,47.8657,30.1836,12.3158,0.884190483678535,243.698
33.2966,26.1247,2.9959,0.3322,0.1954,13.3259,31.3099,26.3442,2.42828125197162,204.293
22.3454,6.5675,2.2636,0.7411,0.3896,25.0212,9.1562,6.7759,1.85869976746397,131.532
52.8214,16.7597,2.7828,0.3001,0.169,21.8277,30.9728,4.2133,1.96252215705263,186.723
51.2908,11.6119,2.8338,0.2947,0.1503,35.9932,50.5144,4.8974,1.71466265674152,224.345
18.5772,10.199,2.2095,0.5926,0.3488,21.8125,11.6295,3.4382,2.95812102302036,200.411
81.0534,26.4866,3.6683,0.1644,0.0926,1.8815,69.3393,16.6184,1.28351946959011,297.168
26.4839,17.6552,2.8759,0.3407,0.1737,-9.7976,20.7124,14.2567,1.74199627945443,244.753
12.496,11.971,2.0846,0.6914,0.358,-16.1186,9.0169,10.2761,2.91115467332882,200.418
38.1364,18.336,3.0356,0.2616,0.1469,30.2336,20.9361,11.8556,1.78376662616474,192.834
25.7294,18.3896,2.7501,0.4587,0.3102,22.7825,23.4762,8.6497,1.67555661861147,126.857
32.5167,14.4623,2.8624,0.3528,0.2189,14.238,24.7101,6.4905,1.4259633881484,201.944
12.9826,11.2504,2.1508,0.7491,0.3922,-14.9579,4.9368,11.6766,3.05168151409723,111.528
39.8119,18.4857,2.8024,0.3357,0.1757,5.2233,26.7365,17.9261,2.15224768968959,267.51
27.1931,20.728,2.8742,0.3166,0.1757,29.3939,7.0961,14.3892,1.89260159957084,239.451
108.727,31.98,3.7864,0.1321,0.0689,87.9487,78.3485,23.1652,1.30754668456567,304.032
12.9774,11.0775,2.1945,0.7476,0.4441,-14.3096,6.7507,9.7284,2.87631563728815,212.57
94.772,30.7871,3.5949,0.105,0.0527,18.7028,85.4046,17.1236,1.42375097768386,200.597
39.7201,18.5253,2.9222,0.2883,0.174,4.6451,34.6454,12.4572,1.80031713154332,162.208
18.8943,15.4488,2.3757,0.56,0.3347,18.0703,19.4668,6.387,1.28269104849684,214.564
21.7131,6.7565,2.0917,0.7126,0.417,22.9516,12.9397,6.5338,2.23765389775665,142.131
40.7301,11.9659,2.5079,0.3106,0.163,55.7922,28.197,7.296,2.28724323710805,59.7837
27.5202,16.582,2.5809,0.3675,0.1877,-6.1815,18.1638,12.4413,1.9606341748006,103.044
78.7228,16.1085,3.1596,0.2763,0.1666,50.8437,72.2015,8.0076,1.12203735731098,209.641
13.3106,10.3383,2.1658,0.7986,0.4676,13.6042,6.0074,11.4066,1.62860598119219,163.036
16.7101,10.8676,2.3032,0.6617,0.4005,-3.2093,6.5996,8.0803,1.19213953833394,179.312
21.5547,10.22,2.3444,0.5973,0.3009,-3.3141,15.8737,4.8415,2.36081848390357,160.522
34.4853,15.1329,2.772,0.3669,0.2105,12.245,13.2609,12.5771,1.48902835711967,168.707
27.9253,14.7838,2.4836,0.3448,0.1855,-43.2102,16.816,5.0845,1.84179177114183,173.85
35.914,25.5262,3.3118,0.2478,0.1256,21.2094,18.594,15.7727,1.14950551661691,151.84
30.1651,16.4522,2.8901,0.3335,0.2041,2.6149,13.3085,10.41,1.65172219536262,168.676
42.0555,19.0179,3.1033,0.227,0.1139,-16.217,24.6535,7.6598,0.549237710449644,191.548
20.3902,12.5757,2.4273,0.4748,0.2411,-2.6558,10.6758,9.7661,2.46820663477797,213.755
75.6488,25.0647,3.5016,0.1578,0.0802,49.4811,62.2942,14.0923,1.49979995998755,205.717
35.2056,17.0257,2.9167,0.2907,0.1472,25.0573,22.2628,7.967,1.79851496708249,251.915
82.6024,30.4191,3.3685,0.2016,0.1226,44.4557,80.0694,20.5523,1.7950585642301,260.119
30.1416,10.7753,2.3811,0.5031,0.2765,19.5421,28.2447,8.6513,1.4912194995351,187.272
32.9345,13.6783,2.6739,0.4301,0.2871,15.2208,31.4262,6.8767,1.76129055513026,182.668
23.921,0,2.0663,0.7382,0.3906,26.1375,14.7545,0,1.94824418672934,104.421
37.8219,18.562,3.0099,0.2463,0.1452,39.9748,14.2941,9.3195,1.44582386859604,177.772
60.0411,21.6466,2.9317,0.3312,0.1855,32.9543,49.845,15.346,1.02130915242762,242.922
36.0383,14.4691,2.9222,0.3481,0.1752,29.8792,31.4879,11.2548,1.44418328527283,188.978
22.0289,12.2913,2.4907,0.5557,0.2892,23.5637,15.4486,7.0626,2.27576197890149,192.382
51.1033,31.5236,3.7553,0.1442,0.073,32.2683,29.0547,21.0076,1.34724747392406,140.58
87.4239,33.5032,4.0457,0.1056,0.053,23.1502,86.4079,16.0306,0.722903662473885,205.141
25.2385,17.4634,2.6839,0.4389,0.3075,23.4366,20.7609,5.9767,1.7370520517714,189.923
21.0982,12.5113,2.5099,0.476,0.2458,18.1025,11.1148,8.0292,2.44921412867287,136.194
19.7929,7.0144,2.2266,0.8012,0.4303,20.4167,13.6678,4.6913,1.39802790693505,175.94
23.697,18.1577,2.6556,0.4486,0.2464,9.0056,19.2028,15.5807,2.39177275132598,126.365
26.5324,15.6665,2.5664,0.3419,0.1886,-20.5089,15.2386,8.9914,1.99919326201161,162.96
52.5569,19.0896,3.0328,0.2893,0.1655,33.7143,54.904,5.2874,1.23015226498274,230.092
86.2726,38.3756,4.097,0.0896,0.0462,50.9778,81.6191,14.5319,1.51624529101136,187.745
33.7665,12.5262,2.7709,0.4441,0.2619,28.6104,30.5267,7.1987,1.30676315240786,215.938
40.634,17.7428,2.7931,0.3156,0.1586,33.0586,36.9166,13.8534,1.68123545961216,139.117
69.5501,24.6282,3.4084,0.2058,0.1052,29.9314,66.0273,14.3879,1.75071763425341,241.037
20.8245,15.2367,2.4997,0.4494,0.2484,-0.8574,2.8524,9.1903,1.7919905953515,137.158
71.7643,25.328,2.8172,0.3123,0.1759,67.2804,59.3279,13.0951,1.62598369903766,221.046
66.4048,29.6975,3.3304,0.1467,0.0759,13.9496,21.6895,24.2529,1.09998121664887,252.138
22.6779,10.599,2.4289,0.5624,0.2886,12.1429,17.0629,6.6627,0.726776792316438,142.218
77.7362,37.784,3.9715,0.1127,0.0564,20.6695,75.3898,16.1544,1.447722611901,235.566
51.9744,13.3012,2.6217,0.399,0.2282,53.4983,47.5338,10.7901,1.66433712044246,174.283
90.3487,25.9285,3.1258,0.2507,0.1635,0.2566,68.8734,14.5935,1.15989758371477,362.077
51.6256,17.1391,2.7853,0.3311,0.2139,42.9826,40.0894,8.2603,1.15933645268316,201.673
85.4547,21.6505,3.3865,0.1799,0.0959,42.529,88.9555,8.4555,1.88461139947619,226.328
43.3974,19.4381,2.9261,0.3023,0.1642,15.6201,28.6966,19.0634,1.61465342252808,262.02
50.6955,34.9227,3.8675,0.1511,0.0784,49.1489,40.381,22.3072,1.92616051730462,127.808
33.5641,17.9922,2.666,0.3085,0.1672,6.0098,14.7403,11.0277,1.3054054279402,110.032
39.5884,21.688,2.7727,0.2835,0.1578,16.3054,36.6765,10.7629,2.05773010399919,220.991
84.6226,22.9811,3.0531,0.2221,0.15,-44.1921,43.8905,14.841,1.15768037985348,317.619
47.9495,27.7213,3.0075,0.1808,0.0919,30.5484,11.0123,17.5218,1.83011701562132,178.368
36.7277,7.0838,2.3483,0.6637,0.3565,23.2719,18.2783,6.2712,1.8082760802558,209.021
76.0232,30.3184,2.917,0.2651,0.1459,78.2547,54.8169,24.9997,1.72978507711909,275.933
19.2101,9.7685,2.4216,0.5909,0.3731,21.5527,12.5988,2.4074,2.26324432734158,169.085
55.4407,23.4394,2.8106,0.2939,0.1601,59.676,51.074,8.5967,1.49795880024508,256.896
22.9349,13.1887,2.4158,0.5413,0.3436,21.3271,18.2315,8.3815,2.62099906320905,177.369
78.1426,26.3377,3.5446,0.1878,0.0997,59.3504,69.856,17.8324,1.18677666477851,268.889
78.8048,17.2633,3.1413,0.2752,0.1427,-46.434,62.4402,12.1281,1.43937861668597,283.529
17.6269,10.6514,2.29,0.6103,0.3615,-1.0927,5.9135,7.0149,2.24056009974234,143.435
24.8503,16.7782,2.499,0.3582,0.2044,36.5352,6.1535,14.6788,1.53335251053034,116.31
37.716,19.0122,2.8567,0.3658,0.194,30.0224,34.101,9.5223,2.16241407803117,85.0906
23.8054,14.5329,2.5641,0.4175,0.2169,9.7391,10.4586,2.8554,2.50999588935509,241.274
19.0013,7.4775,2.1287,0.7435,0.4647,-0.686,5.1491,3.8661,2.57131560408347,181.235
50.9134,24.0733,3.0881,0.2914,0.2004,-40.8284,30.8456,15.4718,1.44555910204764,319.404
34.6213,21.7278,2.9901,0.2701,0.1376,18.464,4.4838,13.0476,1.78040065537911,158.136
20.7843,15.7948,2.5899,0.491,0.3021,24.2409,11.9971,7.5164,2.00289993667639,222.374
23.908,21.7195,2.8932,0.3402,0.1707,14.983,21.8564,12.4132,2.07660972903888,115.998
53.9293,12.3776,2.4249,0.4436,0.2425,40.9529,27.3974,2.3665,1.30293723111779,222.206
36.0844,29.3736,3.3897,0.1989,0.1001,17.0494,30.3396,16.044,2.18815123973405,72.6497
39.7431,20.2266,3.2121,0.2197,0.1194,22.7578,24.3205,8.7425,1.86692209589055,93.2771
70.0891,22.8547,3.178,0.1328,0.0773,39.9608,52.7026,9.046,1.34219945444792,226.962
41.9039,22.8557,3.1612,0.2263,0.1259,32.2199,31.4384,11.2691,1.99206856891385,137.388
62.152,20.0991,3.0563,0.2486,0.1585,49.2417,59.8704,11.2754,0.875006851231485,231.634
38.726,21.9505,3.1059,0.2821,0.1524,35.9498,23.4397,15.0785,1.25831271037679,142.506
